date,rank,code,name,close,change_pct,value_traded
2026-06-26,18,8306,三菱ＵＦＪ,3231.0,-0.06,72300000000
2026-06-26,19,5802,住友電,11910.0,-2.7,68500000000
2026-06-26,20,6525,コクサイエレ,9944.0,-2.03,61300000000
2026-06-26,21,7203,トヨタ,2746.0,1.68,59300000000
2026-06-26,22,6762,ＴＤＫ,3574.0,-8.55,57300000000
2026-06-26,23,1357,日経Ｄインバ,2627.0,8.91,56700000000
2026-06-26,24,9983,ファストリ,83710.0,-0.7,55500000000
2026-06-26,25,7735,スクリン,16525.0,-6.24,55300000000
2026-06-26,26,6752,パナＨＤ,4531.0,-1.71,55200000000
2026-06-26,27,5706,三井金属,42610.0,-8.15,54200000000
2026-06-26,28,7011,三菱重,3559.0,-1.63,52400000000
2026-06-26,29,8316,三井住友ＦＧ,6352.0,0.19,50200000000
2026-06-26,30,3436,ＳＵＭＣＯ,3837.0,1.13,49200000000
2026-06-26,31,4004,レゾナック,17405.0,-2.05,46400000000
2026-06-26,32,1321,野村日経平均,72380.0,-4.42,45600000000
2026-06-26,33,8411,みずほＦＧ,7742.0,0.22,44600000000
2026-06-26,34,6758,ソニーＧ,3181.0,-0.5,43600000000
2026-06-26,35,2914,ＪＴ,6078.0,2.19,41500000000
2026-06-26,36,6501,日立,4492.0,-1.36,41200000000
2026-06-26,37,4063,信越化,6879.0,-3.79,40000000000
2026-06-26,38,6954,ファナック,7012.0,-4.69,36600000000
2026-06-26,39,6861,キーエンス,77030.0,-0.44,34300000000
2026-06-26,40,6506,安川電,6795.0,-5.93,32200000000
2026-06-26,41,8058,三菱商,4395.0,-0.11,31700000000
2026-06-26,42,7012,川重,2823.0,-4.03,30500000000
2026-06-26,43,6098,リクルート,10975.0,-2.36,29800000000
2026-06-26,44,1458,楽天Ｗブル,91980.0,-9.07,29500000000
2026-06-26,45,8766,東京海上,6878.0,0.41,29000000000
2026-06-26,46,3110,日東紡,19610.0,-4.06,27000000000
2026-06-26,47,1579,日経ブル２,834.0,-8.98,26400000000
2026-06-26,48,7013,ＩＨＩ,2658.0,-2.26,25700000000
2026-06-26,49,7741,ＨＯＹＡ,25605.0,-1.97,25400000000
2026-06-26,50,6963,ローム,5315.0,-6.1,25100000000
2026-07-02,1,285A,キオクシア,75850.0,-13.93,3428400000000
2026-07-02,2,6976,太陽誘電,20225.0,-10.73,483900000000
2026-07-02,3,9984,ＳＢＧ,6187.0,3.12,423000000000
2026-07-02,4,8035,東エレク,73450.0,-6.79,301400000000
2026-07-02,5,1570,日経レバ,76380.0,-4.63,270900000000
2026-07-02,6,6857,アドテスト,28955.0,-9.52,245100000000
2026-07-02,7,6981,村田製,10825.0,-8.96,215100000000
2026-07-02,8,4062,イビデン,23415.0,-9.19,176500000000
2026-07-02,9,5803,フジクラ,5382.0,-7.62,176300000000
2026-07-02,10,6920,レーザーテク,47680.0,-6.12,107700000000
2026-07-02,11,5016,ＪＸ金属,4056.0,-3.86,104600000000
2026-07-02,12,3436,ＳＵＭＣＯ,4580.0,-3.15,103500000000
2026-07-02,13,5801,古河電,3976.0,-8.62,101800000000
2026-07-02,14,6146,ディスコ,76850.0,-9.07,100700000000
2026-07-02,15,8306,三菱ＵＦＪ,3299.0,1.6,97700000000
2026-07-02,16,6752,パナＨＤ,4552.0,-4.57,72500000000
2026-07-02,17,7735,スクリン,18090.0,-7.18,68900000000
2026-07-02,18,7203,トヨタ,2790.0,2.42,68400000000
2026-07-02,19,7012,川重,2760.0,2.3,67700000000
2026-07-02,20,8316,三井住友ＦＧ,6551.0,1.83,65100000000
2026-07-02,21,8411,みずほＦＧ,7934.0,1.54,64800000000
2026-07-02,22,6723,ルネサス,4873.0,-4.88,60100000000
2026-07-02,23,6501,日立,4642.0,3.25,59800000000
2026-07-02,24,7974,任天堂,7144.0,2.35,59000000000
2026-07-02,25,6525,コクサイエレ,10425.0,-8.71,57000000000
2026-07-02,26,5706,三井金属,38250.0,-11.38,57000000000
2026-07-02,27,7011,三菱重,3783.0,1.26,55900000000
2026-07-02,28,8766,東京海上,7485.0,5.24,50800000000
2026-07-02,29,5802,住友電,2668.0,-5.86,48500000000
2026-07-02,30,6526,ソシオネクス,2768.0,1.78,48000000000
2026-07-02,31,6758,ソニーＧ,3316.0,2.03,47700000000
2026-07-02,32,9983,ファストリ,82320.0,-0.47,45800000000
2026-07-02,33,6098,リクルート,11675.0,1.26,45500000000
2026-07-02,34,6762,ＴＤＫ,3665.0,-0.95,45000000000
2026-07-02,35,1357,日経Ｄインバ,2650.0,4.66,43000000000
2026-07-02,36,4063,信越化,7004.0,-3.51,41500000000
2026-07-02,37,4004,レゾナック,17905.0,-4.15,39500000000
2026-07-02,38,8031,三井物,4546.0,2.39,36300000000
2026-07-02,39,7013,ＩＨＩ,2788.0,4.3,35400000000
2026-07-02,40,6701,ＮＥＣ,4196.0,5.4,33900000000
2026-07-02,41,1321,野村日経平均,72040.0,-2.25,33300000000
2026-07-02,42,9432,ＮＴＴ,146.0,2.03,32400000000
2026-07-02,43,200A,野村日半導,5450.0,-8.77,31400000000
2026-07-02,44,7267,ホンダ,1528.0,3.74,30100000000
2026-07-02,45,6367,ダイキン,25015.0,0.89,29300000000
2026-07-02,46,8058,三菱商,4370.0,0.6,28300000000
2026-07-02,47,8136,サンリオ,1118.0,2.33,28200000000
2026-07-02,48,6506,安川電,6947.0,-4.86,27800000000
2026-07-02,49,6861,キーエンス,79860.0,-2.17,27700000000
2026-07-02,50,2802,味の素,6034.0,-2.28,26700000000
2026-07-06,1,285A,キオクシア,81570.0,-2.08,3254800000000
2026-07-06,2,6976,太陽誘電,18340.0,-10.8,355500000000
2026-07-06,3,1570,日経レバ,78300.0,-0.48,251100000000
2026-07-06,4,6981,村田製,10215.0,-7.81,204500000000
2026-07-06,5,8035,東エレク,72370.0,-1.13,192400000000
2026-07-06,6,9984,ＳＢＧ,5971.0,-3.21,187800000000
2026-07-06,7,6857,アドテスト,29550.0,0.7,182900000000
2026-07-06,8,5803,フジクラ,5363.0,0.09,166500000000
2026-07-06,9,4062,イビデン,21385.0,-8.4,142700000000
2026-07-06,10,7011,三菱重,4102.0,8.18,132600000000
2026-07-06,11,3436,ＳＵＭＣＯ,5121.0,0.53,128000000000
2026-07-06,12,6525,コクサイエレ,11270.0,-6.08,125000000000
2026-07-06,13,6146,ディスコ,77970.0,1.8,102800000000
2026-07-06,14,6920,レーザーテク,47100.0,-1.15,97100000000
2026-07-06,15,8306,三菱ＵＦＪ,3367.0,1.23,74800000000
2026-07-06,16,4063,信越化,7396.0,6.29,74000000000
2026-07-06,17,5801,古河電,3894.0,-2.65,69700000000
2026-07-06,18,5016,ＪＸ金属,4013.0,-1.76,69000000000
2026-07-06,19,7203,トヨタ,2914.0,3.02,64900000000
2026-07-06,20,7735,スクリン,17810.0,-5.97,63000000000
2026-07-06,21,7013,ＩＨＩ,3063.0,6.74,61900000000
2026-07-06,22,8316,三井住友ＦＧ,6791.0,1.78,60700000000
2026-07-06,23,9983,ファストリ,86680.0,2.58,59500000000
2026-07-06,24,6723,ルネサス,4666.0,-3.2,48200000000
2026-07-06,25,6752,パナＨＤ,4541.0,0.42,47100000000
2026-07-06,26,8411,みずほＦＧ,8182.0,1.29,46200000000
2026-07-06,27,7012,川重,3008.0,6.67,45300000000
2026-07-06,28,6506,安川電,7430.0,-0.66,44000000000
2026-07-06,29,7974,任天堂,7025.0,-1.5,43800000000
2026-07-06,30,6762,ＴＤＫ,3503.0,-5.3,43700000000
2026-07-06,31,6501,日立,4791.0,3.81,42900000000
2026-07-06,32,5802,住友電,2586.0,-2.93,41700000000
2026-07-06,33,1357,日経Ｄインバ,2581.0,0.58,41200000000
2026-07-06,34,8136,サンリオ,1154.0,6.11,37000000000
2026-07-06,35,4004,レゾナック,16775.0,-4.14,36300000000
2026-07-06,36,6758,ソニーＧ,3419.0,1.15,33600000000
2026-07-06,37,8766,東京海上,7775.0,2.52,32400000000
2026-07-06,38,7267,ホンダ,1600.0,3.23,31600000000
2026-07-06,39,6963,ローム,5757.0,-3.24,31500000000
2026-07-06,40,6526,ソシオネクス,2697.0,-6.16,30400000000
2026-07-06,41,5706,三井金属,37730.0,-2.61,28600000000
2026-07-06,42,6367,ダイキン,26055.0,1.4,28300000000
2026-07-06,43,4568,第一三共,2760.0,4.17,26000000000
2026-07-06,44,6861,キーエンス,80880.0,0.72,25700000000
2026-07-06,45,6701,ＮＥＣ,4348.0,4.32,25300000000
2026-07-06,46,6098,リクルート,11895.0,-0.21,25000000000
2026-07-06,47,6954,ファナック,7446.0,0.09,24500000000
2026-07-06,48,8002,丸紅,5026.0,1.27,24500000000
2026-07-06,49,6324,ハーモニック,8830.0,-0.11,24200000000
2026-07-06,50,7003,三井Ｅ＆Ｓ,4874.0,10.5,23900000000
